date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:35:14	178665/178665	---M--	200	added ('OK')	text/css	etag:%222b9e9-5c2fb001f655c%22	http://localhost:8011/techsoft/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/style.css?ver=4.9.1	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/style5859.css	(from http://localhost:8011/techsoft/)
10:35:17	5985/5985	---M--	200	added ('OK')	text/css	etag:%221761-5c2e7cd60a319%22	http://localhost:8011/techsoft/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce-smallscreen.min.css?ver=3.4.4	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce-smallscreen.minedb1.css	(from http://localhost:8011/techsoft/)
10:35:19	105767/105767	---M--	200	added ('OK')	text/css	etag:%2219d27-5c2e7cd60aed1%22	http://localhost:8011/techsoft/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.4.4	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.minedb1.css	(from http://localhost:8011/techsoft/)
10:35:19	17232/17232	---M--	200	added ('OK')	text/css	etag:%224350-5c2e855a1e27e%22	http://localhost:8011/techsoft/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.11.0	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min21f9.css	(from http://localhost:8011/techsoft/)
10:35:21	18468/18468	---M--	200	added ('OK')	text/css	etag:%224824-5c2e8559f4e4c%22	http://localhost:8011/techsoft/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.2.3	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/plugins/elementor/assets/lib/animations/animations.mine5ca.css	(from http://localhost:8011/techsoft/)
10:35:24	117828/117828	---M--	200	added ('OK')	text/css	etag:%221cc44-5c2e855968a6f%22	http://localhost:8011/techsoft/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=3.2.3	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/plugins/elementor/assets/css/frontend.mine5ca.css	(from http://localhost:8011/techsoft/)
10:35:24	947/947	---M--	200	added ('OK')	text/css	etag:%223b3-5c2ecf61e157d%22	http://localhost:8011/techsoft/wp-content/uploads/elementor/css/post-55.css?ver=1621697880	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/uploads/elementor/css/post-552259.css	(from http://localhost:8011/techsoft/)
10:35:26	59344/59344	---M--	200	added ('OK')	text/css	etag:%22e7d0-5c2e855a8a8f7%22	http://localhost:8011/techsoft/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.3	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.mine5ca.css	(from http://localhost:8011/techsoft/)
10:35:28	26702/26702	---M--	200	added ('OK')	text/css	etag:%22684e-5c2e855acbbff%22	http://localhost:8011/techsoft/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=3.2.3	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.mine5ca.css	(from http://localhost:8011/techsoft/)
10:35:28	9146/9146	---M--	200	added ('OK')	text/css	etag:%2223ba-5c2ecf62397ba%22	http://localhost:8011/techsoft/wp-content/uploads/elementor/css/global.css?ver=1621697881	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/uploads/elementor/css/globala282.css	(from http://localhost:8011/techsoft/)
10:35:29	32101/32101	---M--	200	added ('OK')	text/css	etag:%227d65-5c2ecf62fbd48%22	http://localhost:8011/techsoft/wp-content/uploads/elementor/css/post-53.css?ver=1621697881	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/uploads/elementor/css/post-53a282.css	(from http://localhost:8011/techsoft/)
10:35:31	11224/11224	---M--	200	added ('OK')	application/javascript	etag:%222bd8-5b45debe27b80%22	http://localhost:8011/techsoft/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-includes/js/jquery/jquery-migrate.mind617.js	(from http://localhost:8011/techsoft/)
10:35:33	15055/15055	---M--	200	added ('OK')	application/javascript	etag:%223acf-5c2e855ae8cdd%22	http://localhost:8011/techsoft/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.2.3	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.mine5ca.js	(from http://localhost:8011/techsoft/)
10:35:38	89496/89496	---M--	200	added ('OK')	application/javascript	etag:%2215d98-5b11746475f40%22	http://localhost:8011/techsoft/wp-includes/js/jquery/jquery.min.js?ver=3.5.1	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-includes/js/jquery/jquery.min9d52.js	(from http://localhost:8011/techsoft/)
10:35:43	846/846	---M--	200	added ('OK')	text/xml	date:Tue,%2025%20May%202021%2005:05:41%20GMT	http://localhost:8011/techsoft/xmlrpc.php?rsd	C:/My%20Web%20Sites/new/localhost_8011/techsoft/xmlrpc0db0.php	(from http://localhost:8011/techsoft/)
10:35:45	2229/2229	---M--	200	added ('OK')	application/json	date:Tue,%2025%20May%202021%2005:05:43%20GMT	http://localhost:8011/techsoft/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8011%2Ftechsoft%2F	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-json/oembed/1.0/embed1478.json	(from http://localhost:8011/techsoft/)
10:35:46	62237/62237	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20May%202021%2005:05:32%20GMT	http://localhost:8011/techsoft/wp-json/wp/v2/pages/53	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-json/wp/v2/pages/53.json	(from http://localhost:8011/techsoft/)
10:35:47	191420/191420	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ebbc-5c2e855a1f9ee%22	http://localhost:8011/techsoft/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.10.0	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons0b93.eot	(from http://localhost:8011/techsoft/)
10:35:50	2319/2319	---M--	200	added ('OK')	text/xml	date:Tue,%2025%20May%202021%2005:05:45%20GMT	http://localhost:8011/techsoft/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8011%2Ftechsoft%2F&format=xml	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-json/oembed/1.0/embedf275	(from http://localhost:8011/techsoft/)
10:35:52	619/619	---M--	200	added ('OK')	image/png	etag:%2226b-5c2ef81b08f8b%22	http://localhost:8011/techsoft/wp-content/uploads/2021/05/cropped-2574be27124c4486a6e9391038d3685a-1-1-1-32x32.png	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/uploads/2021/05/cropped-2574be27124c4486a6e9391038d3685a-1-1-1-32x32.png	(from http://localhost:8011/techsoft/)
10:35:55	7590/7590	---M--	200	added ('OK')	image/png	etag:%221da6-5c2ef81adbcd8%22	http://localhost:8011/techsoft/wp-content/uploads/2021/05/cropped-2574be27124c4486a6e9391038d3685a-1-1-1-192x192.png	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/uploads/2021/05/cropped-2574be27124c4486a6e9391038d3685a-1-1-1-192x192.png	(from http://localhost:8011/techsoft/)
10:35:55	12856/12856	---M--	200	added ('OK')	image/png	etag:%223238-5c2ef81af4766%22	http://localhost:8011/techsoft/wp-content/uploads/2021/05/cropped-2574be27124c4486a6e9391038d3685a-1-1-1-180x180.png	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/uploads/2021/05/cropped-2574be27124c4486a6e9391038d3685a-1-1-1-180x180.png	(from http://localhost:8011/techsoft/)
10:35:56	652/652	---M--	200	added ('OK')	image/png	etag:%2228c-5c2e8657b620f%22	http://localhost:8011/techsoft/wp-content/uploads/2021/05/divider-free-img-1.png	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/uploads/2021/05/divider-free-img-1.png	(from http://localhost:8011/techsoft/)
10:35:56	1127/1127	---M--	200	added ('OK')	image/png	etag:%22467-5c2e865ea2b0f%22	http://localhost:8011/techsoft/wp-content/uploads/2021/05/bbbq-free-img.png	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/uploads/2021/05/bbbq-free-img.png	(from http://localhost:8011/techsoft/)
10:35:57	7738/7738	---M--	200	added ('OK')	image/png	etag:%221e3a-5c3026b7dc2d3%22	http://localhost:8011/techsoft/wp-content/uploads/2021/05/cropped-2574be27124c4486a6e9391038d3685a-2-162x53.png	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/uploads/2021/05/cropped-2574be27124c4486a6e9391038d3685a-2-162x53.png	(from http://localhost:8011/techsoft/)
10:36:04	129043/129043	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2005:05:57%20GMT	http://localhost:8011/techsoft/menu/	C:/My%20Web%20Sites/new/localhost_8011/techsoft/menu/index.html	(from http://localhost:8011/techsoft/)
10:36:06	38113/38113	---M--	200	added ('OK')	image/jpeg	etag:%2294e1-5c2e86607777c%22	http://localhost:8011/techsoft/wp-content/uploads/2021/05/barbecue-foods-2.jpg	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/uploads/2021/05/barbecue-foods-2.jpg	(from http://localhost:8011/techsoft/)
10:36:07	51443/51443	---M--	200	added ('OK')	image/jpeg	etag:%22c8f3-5c2e865f7332f%22	http://localhost:8011/techsoft/wp-content/uploads/2021/05/barbecue-food-1.jpg	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/uploads/2021/05/barbecue-food-1.jpg	(from http://localhost:8011/techsoft/)
10:36:09	1790/1790	---M--	200	added ('OK')	image/png	etag:%226fe-5c2e866224729%22	http://localhost:8011/techsoft/wp-content/uploads/2021/05/mag1-free-img.png	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/uploads/2021/05/mag1-free-img.png	(from http://localhost:8011/techsoft/)
10:36:12	3713/3713	---M--	200	added ('OK')	image/png	etag:%22e81-5c2e8663d2e46%22	http://localhost:8011/techsoft/wp-content/uploads/2021/05/mag4-free-img.png	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/uploads/2021/05/mag4-free-img.png	(from http://localhost:8011/techsoft/)
10:36:12	1020/1020	---M--	200	added ('OK')	image/png	etag:%223fc-5c2e8665569c1%22	http://localhost:8011/techsoft/wp-content/uploads/2021/05/mag2-free-img.png	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/uploads/2021/05/mag2-free-img.png	(from http://localhost:8011/techsoft/)
10:36:19	123986/123986	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2005:06:09%20GMT	http://localhost:8011/techsoft/items/	C:/My%20Web%20Sites/new/localhost_8011/techsoft/items/index.html	(from http://localhost:8011/techsoft/)
10:36:24	2066/2066	---M--	200	added ('OK')	image/png	etag:%22812-5c2e86670c227%22	http://localhost:8011/techsoft/wp-content/uploads/2021/05/mag3-free-img.png	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/uploads/2021/05/mag3-free-img.png	(from http://localhost:8011/techsoft/)
10:36:24	127184/127184	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2005:06:12%20GMT	http://localhost:8011/techsoft/about-us/	C:/My%20Web%20Sites/new/localhost_8011/techsoft/about-us/index.html	(from http://localhost:8011/techsoft/)
10:36:26	113535/113535	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2005:06:12%20GMT	http://localhost:8011/techsoft/contact-us/	C:/My%20Web%20Sites/new/localhost_8011/techsoft/contact-us/index.html	(from http://localhost:8011/techsoft/)
10:36:37	97299/97299	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2005:06:24%20GMT	http://localhost:8011/techsoft/shop/	C:/My%20Web%20Sites/new/localhost_8011/techsoft/shop/index.html	(from http://localhost:8011/techsoft/)
10:36:40	89499/89499	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20May%202021%2005:06:29%20GMT	http://localhost:8011/techsoft/my-account/	C:/My%20Web%20Sites/new/localhost_8011/techsoft/my-account/index.html	(from http://localhost:8011/techsoft/)
10:36:45	34514/34514	---M--	200	added ('OK')	image/png	etag:%2286d2-5c2e8699270a4%22	http://localhost:8011/techsoft/wp-content/uploads/2021/05/food4-free-img.png	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/uploads/2021/05/food4-free-img.png	(from http://localhost:8011/techsoft/)
10:36:48	38502/38502	---M--	200	added ('OK')	image/png	etag:%229666-5c2e869b52fae%22	http://localhost:8011/techsoft/wp-content/uploads/2021/05/food5-free-img.png	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/uploads/2021/05/food5-free-img.png	(from http://localhost:8011/techsoft/)
10:36:51	145896/145896	---M--	200	added ('OK')	image/png	etag:%22239e8-5c2e866c3773d%22	http://localhost:8011/techsoft/wp-content/uploads/2021/05/food-dish-05.png	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/uploads/2021/05/food-dish-05.png	(from http://localhost:8011/techsoft/)
10:36:55	32360/32360	---M--	200	added ('OK')	image/png	etag:%227e68-5c2e869e73132%22	http://localhost:8011/techsoft/wp-content/uploads/2021/05/food3-free-img.png	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/uploads/2021/05/food3-free-img.png	(from http://localhost:8011/techsoft/)
10:36:57	1130/1130	---M--	200	added ('OK')	image/png	etag:%2246a-5c2e86a973276%22	http://localhost:8011/techsoft/wp-content/uploads/2021/05/bbq-free-img.png	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/uploads/2021/05/bbq-free-img.png	(from http://localhost:8011/techsoft/)
10:36:59	9153/9153	---M--	200	added ('OK')	image/png	etag:%2223c1-5c2eb5788965a%22	http://localhost:8011/techsoft/wp-content/uploads/2021/05/client4-free-img.png	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/uploads/2021/05/client4-free-img.png	(from http://localhost:8011/techsoft/)
10:36:59	38450/38450	---M--	200	added ('OK')	image/png	etag:%229632-5c2e86a3b2e6d%22	http://localhost:8011/techsoft/wp-content/uploads/2021/05/food6-free-img.png	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/uploads/2021/05/food6-free-img.png	(from http://localhost:8011/techsoft/)
10:37:02	11080/11080	---M--	200	added ('OK')	image/png	etag:%222b48-5c2eb57981754%22	http://localhost:8011/techsoft/wp-content/uploads/2021/05/client1-free-img.png	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/uploads/2021/05/client1-free-img.png	(from http://localhost:8011/techsoft/)
10:37:03	8841/8841	---M--	200	added ('OK')	image/png	etag:%222289-5c2eb57a4600a%22	http://localhost:8011/techsoft/wp-content/uploads/2021/05/client2-free-img.png	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/uploads/2021/05/client2-free-img.png	(from http://localhost:8011/techsoft/)
10:37:03	9045/9045	---M--	200	added ('OK')	image/png	etag:%222355-5c2eb57b16c13%22	http://localhost:8011/techsoft/wp-content/uploads/2021/05/client3-free-img.png	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/uploads/2021/05/client3-free-img.png	(from http://localhost:8011/techsoft/)
10:37:05	9475/9475	---M--	200	added ('OK')	application/javascript	etag:%222503-5c2faff77d460%22	http://localhost:8011/techsoft/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min44fd.js	(from http://localhost:8011/techsoft/)
10:37:05	137427/137427	---M--	200	added ('OK')	image/png	etag:%22218d3-5c2e869c5ed15%22	http://localhost:8011/techsoft/wp-content/uploads/2021/05/food-dish-06.png	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/uploads/2021/05/food-dish-06.png	(from http://localhost:8011/techsoft/)
10:37:08	3037/3037	---M--	200	added ('OK')	application/javascript	etag:%22bdd-5c2faff6ce36f%22	http://localhost:8011/techsoft/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=5.3.0	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min9a8d.js	(from http://localhost:8011/techsoft/)
10:37:08	16892/16892	---M--	200	added ('OK')	application/javascript	etag:%2241fc-5c2e7cd64b238%22	http://localhost:8011/techsoft/wp-content/themes/astra/assets/js/minified/frontend.min.js?ver=3.4.4	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/themes/astra/assets/js/minified/frontend.minedb1.js	(from http://localhost:8011/techsoft/)
10:37:08	1834/1834	---M--	200	added ('OK')	application/javascript	etag:%2272a-5c2faff7a2241%22	http://localhost:8011/techsoft/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min6b25.js	(from http://localhost:8011/techsoft/)
10:37:08	2066/2066	---M--	200	added ('OK')	application/javascript	etag:%22812-5c2faff708915%22	http://localhost:8011/techsoft/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=5.3.0	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min9a8d.js	(from http://localhost:8011/techsoft/)
10:37:09	2938/2938	---M--	200	added ('OK')	application/javascript	etag:%22b7a-5c2faff6d3578%22	http://localhost:8011/techsoft/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=5.3.0	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min9a8d.js	(from http://localhost:8011/techsoft/)
10:37:09	4769/4769	---M--	200	added ('OK')	application/javascript	etag:%2212a1-5c2e8559f07fb%22	http://localhost:8011/techsoft/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.2.3	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/plugins/elementor/assets/js/webpack.runtime.mine5ca.js	(from http://localhost:8011/techsoft/)
10:37:12	12198/12198	---M--	200	added ('OK')	application/javascript	etag:%222fa6-5c2e855b2f9be%22	http://localhost:8011/techsoft/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from http://localhost:8011/techsoft/)
10:37:15	20787/20787	---M--	200	added ('OK')	application/javascript	etag:%225133-5be61e48b68c0%22	http://localhost:8011/techsoft/wp-includes/js/jquery/ui/core.min.js?ver=1.12.1	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-includes/js/jquery/ui/core.min35d0.js	(from http://localhost:8011/techsoft/)
10:37:16	2578/2578	---M--	200	added ('OK')	application/javascript	etag:%22a12-5c2e855b21b13%22	http://localhost:8011/techsoft/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.2.3	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/plugins/elementor/assets/lib/share-link/share-link.mine5ca.js	(from http://localhost:8011/techsoft/)
10:37:18	10863/10863	---M--	200	added ('OK')	application/javascript	etag:%222a6f-5c2e855a082e9%22	http://localhost:8011/techsoft/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.8.1	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/plugins/elementor/assets/lib/dialog/dialog.mina288.js	(from http://localhost:8011/techsoft/)
10:37:18	64914/64914	---M--	200	added ('OK')	application/javascript	etag:%22fd92-5c2e8559cdd43%22	http://localhost:8011/techsoft/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.2.3	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/plugins/elementor/assets/js/frontend-modules.mine5ca.js	(from http://localhost:8011/techsoft/)
10:37:28	67690/67690	---M--	200	added ('OK')	application/javascript	etag:%221086a-5c2e8559d100c%22	http://localhost:8011/techsoft/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.2.3	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/plugins/elementor/assets/js/frontend.mine5ca.js	(from http://localhost:8011/techsoft/)
10:37:30	58034/58034	---M--	200	added ('OK')	application/javascript	etag:%22e2b2-5c2e8559ddb2f%22	http://localhost:8011/techsoft/wp-content/plugins/elementor/assets/js/preloaded-modules.min.js?ver=3.2.3	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/plugins/elementor/assets/js/preloaded-modules.mine5ca.js	(from http://localhost:8011/techsoft/)
10:37:33	16045/16045	---M--	200	added ('OK')	application/javascript	etag:%223ead-5be61e48b68c0%22	http://localhost:8011/techsoft/wp-includes/js/underscore.min.js?ver=1.8.3	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-includes/js/underscore.min4511.js	(from http://localhost:8011/techsoft/)
10:37:33	139153/139153	---M--	200	added ('OK')	application/javascript	etag:%2221f91-5c2e855b29045%22	http://localhost:8011/techsoft/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from http://localhost:8011/techsoft/)
10:37:33	895551/895551	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20May%202021%2005:05:33%20GMT	http://localhost:8011/techsoft/wp-json/	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-json/index.html	(from http://localhost:8011/techsoft/)
10:37:33	1077/1077	---M--	200	added ('OK')	application/javascript	etag:%22435-5b83cfce57d00%22	http://localhost:8011/techsoft/wp-includes/js/wp-util.min.js?ver=5.7.2	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-includes/js/wp-util.min9f31.js	(from http://localhost:8011/techsoft/)
10:37:33	754/754	---M--	200	added ('OK')	application/javascript	etag:%222f2-5c2e8576816ad%22	http://localhost:8011/techsoft/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min.js?ver=1.6.7	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min694e.js	(from http://localhost:8011/techsoft/)
10:37:34	1676/1676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2268c-5c2faff5fa0b5%22	http://localhost:8011/techsoft/wp-content/plugins/woocommerce/assets/fonts/star.eot	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/plugins/woocommerce/assets/fonts/star.eot	(from http://localhost:8011/techsoft/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.4.4)
10:37:34	1676/1676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2268c-5c2faff5fa0b5%22	http://localhost:8011/techsoft/wp-content/plugins/woocommerce/assets/fonts/star.eot?	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/plugins/woocommerce/assets/fonts/stard41d.eot	(from http://localhost:8011/techsoft/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.4.4)
10:37:34	1304/1304	---M--	200	added ('OK')	font/woff	etag:%22518-5c2faff5fb43e%22	http://localhost:8011/techsoft/wp-content/plugins/woocommerce/assets/fonts/star.woff	C:/My%20Web%20Sites/new/localhost_8011/techsoft/wp-content/plugins/woocommerce/assets/fonts/star.woff	(from http://localhost:8011/techsoft/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.4.4)
